fecha;DEM;WD;TEMP;TMAX229;TMAX230;TMAX237;TMAX417
12/03/2012;709.737855;1;12.775;25.2;22.2;18.2;20.2
13/03/2012;721.207522;2;13.3;26.5;22.3;20;20.4
14/03/2012;715.176903;3;14.25;28.4;24;19.4;20.3
15/03/2012;713.672459;4;12.55;21.8;23.2;16.5;20.7
16/03/2012;709.859572;5;12.2;19.9;18.3;17.2;23.8
17/03/2012;637.70405;6;10.725;17.2;15.6;24.6;23.8
18/03/2012;587.443153;7;12.5;16.9;13;22.6;17.8
19/03/2012;657.34686;1;10.125;18.2;13.6;16.6;21.1
20/03/2012;749.467171;2;8.75;17.7;11.6;10.8;20.4
21/03/2012;766.608748;3;7.475;17.2;5.6;14.9;21.2
22/03/2012;746.845629;4;10.625;21.5;14.7;18.8;24.4
23/03/2012;729.494774;5;11.05;26.2;18;18.8;26.7
24/03/2012;639.82543;6;12.675;19.5;19.8;18;22
25/03/2012;551.244069;7;13.325;24.1;21.2;19.7;21.8
26/03/2012;690.315092;1;12.8;25.4;19.7;20.2;23
27/03/2012;702.362446;2;13.15;24.6;20;19.4;21.9
28/03/2012;687.224885;3;14.45;24.7;21;20.6;23.3
29/03/2012;590.860843;4;13.85;23.3;21.7;21.4;22.2
30/03/2012;659.184537;5;15.225;23.9;22.8;26.2;23.6
31/03/2012;605.589748;6;14.075;22.3;19.8;24.3;22.5
01/04/2012;551.247343;7;15.375;19.6;22.6;20.7;22.3
02/04/2012;657.88784;1;14.75;19.6;19.6;18.6;20.5
03/04/2012;677.621131;2;13;16.7;17;20;22.7
04/04/2012;675.510268;3;11.7;14.9;10.5;19;20.4
05/04/2012;593.302083;4;12.375;16.8;13.5;20.2;20.3
06/04/2012;550.060429;5;10.7;15.3;10.6;18.4;20.6
07/04/2012;579.190051;6;10.125;18.3;10.6;19.6;20
08/04/2012;540.300221;7;12.6;23;18.7;22.9;22.5
09/04/2012;590.629763;1;13.65;26.5;21.6;18.4;19.9
10/04/2012;677.50919;2;14.275;18.6;17.2;26.7;21.1
11/04/2012;692.615952;3;13.175;16.5;16.7;23.5;19.9
12/04/2012;695.859449;4;13.125;17.2;16;18.3;23.7
13/04/2012;696.644246;5;16.2;17.6;15.5;20.8;21.4
14/04/2012;631.911686;6;12.375;16.9;15;21;21.9
15/04/2012;581.529319;7;10.975;17.7;13.7;20.4;22.4
16/04/2012;693.779006;1;11.925;19.8;13.4;20.2;21.7
17/04/2012;713.455164;2;11.275;22.4;19.6;20.2;21.2
18/04/2012;721.886489;3;12.85;17.2;12.5;23;21.5
19/04/2012;722.374458;4;14.525;17.9;14.6;23.1;21.4
20/04/2012;710.498129;5;15.1;18.3;18;23.6;22.3
21/04/2012;623.25915;6;14.975;20.9;19.4;26.8;21.7
22/04/2012;562.100933;7;14.575;19.3;19.6;19.3;21.6
23/04/2012;667.417251;1;14.15;20.7;19.4;26.2;22.6
24/04/2012;693.236065;2;15.05;20.2;17.1;20.8;22.4
25/04/2012;696.043698;3;13.9;20.7;18;23.3;21.9
26/04/2012;698.752464;4;15.7;14.5;15;27.3;21.8
27/04/2012;692.281784;5;16.025;13.2;20;20.6;22.8
28/04/2012;624.587551;6;14.15;17.9;10;20.7;22
29/04/2012;567.721433;7;12.675;16.8;13.6;22;23.3
30/04/2012;628.920844;1;12.95;18.5;14;22.1;21.4
01/05/2012;544.457385;2;11.95;19.1;13.6;21;20.6
02/05/2012;647.632594;3;13.675;18.5;18;19.8;20.9
03/05/2012;686.963471;4;13.85;20.5;17;22;21.6
04/05/2012;686.713837;5;15;20;15.6;24.4;21.3
05/05/2012;609.805699;6;15.3;18.6;16;21.2;23
06/05/2012;546.285501;7;15.525;21.3;18.7;22.2;23.2
07/05/2012;662.514246;1;14.95;21.7;19;27.2;23.1
08/05/2012;686.767864;2;18.375;26.5;23;31.6;24.2
09/05/2012;679.52616;3;18.675;31.8;27;24;25.2
10/05/2012;681.060141;4;20.65;35.1;30.7;25;27.3
11/05/2012;683.833416;5;22.25;34.3;31.6;27;30.3
12/05/2012;613.510509;6;23.225;35.3;32.6;28.5;27.7
13/05/2012;562.446829;7;22.2;35.6;32.5;29.4;30
14/05/2012;673.945491;1;21.125;33.9;31.1;23.7;34.5
15/05/2012;680.379697;2;21.175;33.9;28.8;24;33.9
16/05/2012;689.166039;3;18.925;36.2;28.5;22;26.7
17/05/2012;691.036088;4;20.05;30.7;28.4;22;25.1
18/05/2012;682.673689;5;20.025;27.8;27.7;22.4;24.4
19/05/2012;600.00415;6;18.35;19.9;18.7;25.4;24.3
20/05/2012;541.546858;7;16.325;17.4;15.5;24.7;24.3
21/05/2012;654.740531;1;14.875;21.1;17.8;25.6;22.4
22/05/2012;680.34309;2;18.45;27.9;24.2;30.4;23.2
23/05/2012;677.513307;3;20.5;31.4;28.7;26.4;23.4
24/05/2012;681.846269;4;21.175;33.7;30.6;24.3;24.5
25/05/2012;680.521946;5;22.275;28.9;30.4;24.4;24.7
26/05/2012;600.31719;6;20.55;24.6;25.2;26;23.7
27/05/2012;544.659674;7;20.225;27.8;26.6;24.3;24.3
28/05/2012;652.572902;1;22.425;30.7;29.6;24.8;25
29/05/2012;686.76145;2;22.7;29.5;29;26.9;25.7
30/05/2012;696.913408;3;23.15;33.5;31.2;26.4;25.8
31/05/2012;704.951893;4;24.25;36;34.3;27.6;24.5
01/06/2012;706.226817;5;24.175;34.4;34.5;29.6;24.4
02/06/2012;627.821488;6;23.575;28.4;29.5;28.6;25.1
03/06/2012;562.779228;7;23.8;30;27.4;27.5;25.8
04/06/2012;684.560672;1;21.925;32.4;30;26;26.5
05/06/2012;716.537278;2;23.575;33.1;31.9;26.4;26.8
06/06/2012;727.789398;3;24.1;31.4;30.4;28.7;27.3
07/06/2012;715.446984;4;23.825;28.7;26.8;27.1;27.7
08/06/2012;699.20454;5;21.625;26.1;23.7;27;24.5
09/06/2012;619.59275;6;21;28.5;27.2;26.7;25.1
10/06/2012;574.49266;7;23.525;29.1;28.6;36.2;26.9
11/06/2012;694.376351;1;21.75;26.5;25.8;33;27.1
12/06/2012;695.726845;2;19.5;27.8;24.4;30;24.7
13/06/2012;700.176818;3;20.275;30.9;27.5;24.6;24.9
14/06/2012;708.752531;4;22.4;30.5;30.8;25.4;25
15/06/2012;713.443526;5;23;31.9;31.8;26.7;25.4
16/06/2012;635.554229;6;23.225;30.5;31.6;27.2;26.1
17/06/2012;580.188947;7;23.95;32.6;32.4;26.2;27.2
18/06/2012;701.712509;1;23.75;29.2;31.5;26.7;27.1
19/06/2012;713.182771;2;23.525;29.7;25.2;26.9;26
20/06/2012;714.753779;3;24;31.9;29.4;30.6;25.5
21/06/2012;722.168477;4;24.5;30;29.6;37;25.7
22/06/2012;715.097219;5;24.15;33.4;32;26.2;26.5
23/06/2012;647.078593;6;25.25;35.8;34.4;26.4;26.5
24/06/2012;592.94826;7;26.35;39.8;36.5;28.4;26.6
25/06/2012;733.286038;1;27;39.6;37.8;30.3;29.8
26/06/2012;774.330401;2;28.85;40.7;38.8;29.5;30.2
27/06/2012;791.19181;3;28.65;40.2;37.2;29;31.6
28/06/2012;790.386387;4;28.55;35.5;35.4;31.3;27.7
29/06/2012;757.499111;5;26.75;28.8;31;30.1;26.6
30/06/2012;660.393508;6;24.6;28;27.3;28.8;26.6
01/07/2012;585.692039;7;23.375;30.5;26.8;27.3;25.6
02/07/2012;687.6362;1;21.35;34.4;30.3;26.6;26.1
03/07/2012;719.326282;2;24.1;35.8;33.7;27.4;27.4
04/07/2012;733.108661;3;24.825;31.9;32.4;29.5;26
05/07/2012;727.746445;4;23.925;31;29.3;28.1;26
06/07/2012;713.539411;5;23.25;31.9;30.2;27.8;25.4
07/07/2012;644.506582;6;23.95;30;32;28.4;25.6
08/07/2012;581.96564;7;24.5;32.3;32.1;29;25.4
09/07/2012;710.497688;1;24.225;31.7;32.8;29.1;25.7
10/07/2012;732.911392;2;24.425;30.5;30.9;29.7;25.7
11/07/2012;732.710194;3;24.55;31.2;32;29.5;25.7
12/07/2012;734.034566;4;24.45;35.1;33;28.5;26.6
13/07/2012;751.741561;5;26.425;35.8;35.5;32.5;26.9
14/07/2012;659.047035;6;25.75;32.8;32.4;30;27.4
15/07/2012;586.745003;7;24.675;35.6;31.3;28.9;27.8
16/07/2012;713.049766;1;25.75;38.6;33;28.6;29.4
17/07/2012;747.747966;2;26.825;40.5;36;29.8;32.8
18/07/2012;762.868774;3;27.4;40.8;37.8;34.2;33
19/07/2012;766.893358;4;28.5;41.3;38;33.7;32.7
20/07/2012;755.183362;5;26.55;35.9;35.5;30;30.2
21/07/2012;664.001108;6;26.6;37.1;34.3;29.7;29.2
22/07/2012;600.371163;7;26.65;39.1;35;29.2;28.7
23/07/2012;721.045053;1;25.6;38.8;35.2;28.8;27.5
24/07/2012;732.445998;2;26;34.5;33.7;28.2;26.5
25/07/2012;727.997465;3;26.875;36.3;35.6;29.2;26.7
26/07/2012;735.897076;4;27.025;34.5;34.7;30.4;27.2
27/07/2012;722.185363;5;26.5;30.5;31.8;28.8;27.3
28/07/2012;635.855076;6;26.225;32;31.2;29.8;27.7
29/07/2012;575.99677;7;25.85;34.7;33;29.6;25.7
30/07/2012;697.850238;1;27.3;37.6;35.2;30;27.6
31/07/2012;716.469418;2;27.05;37.1;36.2;30.5;29
01/08/2012;736.21816;3;26.625;34.4;34.7;31;28.1
02/08/2012;733.352388;4;26.775;35.4;34.6;30.3;28.6
03/08/2012;718.503329;5;27.225;35.7;35.4;30;29.5
04/08/2012;634.771899;6;26.55;34.5;33.2;29.5;29.1
05/08/2012;568.712564;7;25.1;28.7;29.6;31.5;26.8
06/08/2012;657.038281;1;23.65;31.3;29;30.6;27.7
07/08/2012;680.076971;2;25.55;36.3;33.3;29.4;25.5
08/08/2012;699.881167;3;26.5;36.5;34.2;30.6;26.3
09/08/2012;727.271769;4;28.85;39.6;38.2;30.8;27
10/08/2012;739.459315;5;29.5;43.3;40.6;30.4;29.2
11/08/2012;670.398155;6;29;36.1;38.5;31.2;30.2
12/08/2012;592.98802;7;26.575;32.5;32.6;30.5;29.9
13/08/2012;675.303724;1;26.275;33;32;30.8;27.7
14/08/2012;686.447745;2;26.35;32.6;31.7;30.9;25.9
15/08/2012;597.314971;3;26.4;25.7;26;38.2;27.2
16/08/2012;675.027092;4;27.125;34;32;32;26.9
17/08/2012;698.235855;5;28.175;38.4;37.7;30.3;27.5
18/08/2012;648.772588;6;28.85;37.9;37.4;31;27.8
19/08/2012;609.682906;7;30.2;37.5;34.7;31.5;28.1
20/08/2012;734.038891;1;30.625;40;37.6;32.8;30.6
21/08/2012;761.106669;2;29.525;39.7;37.2;32.8;32.4
22/08/2012;765.367979;3;29.275;37.1;37.5;31.6;31.8
23/08/2012;750.274137;4;28.725;33.7;33.7;31.5;30.4
24/08/2012;732.827531;5;26.7;31.4;30.8;32.4;26.8
25/08/2012;653.626592;6;27.625;32;30.5;34.3;27.7
26/08/2012;589.70196;7;25.725;33.9;31.6;29.6;30.8
27/08/2012;718.15689;1;27;32.9;33.2;30.6;28.2
28/08/2012;741.103467;2;27.1;33.8;32.6;31.1;28
29/08/2012;747.048612;3;26.45;31.7;30.8;31.2;30.1
30/08/2012;728.633731;4;26.775;33.2;31;30.6;30.5
31/08/2012;693.096254;5;22.1;33.2;27.2;29;29.8
01/09/2012;613.130924;6;20.6;32.9;26;26.5;30.2
02/09/2012;559.231533;7;20.225;32.7;26.5;25.8;29.4
03/09/2012;674.133484;1;22.7;32.8;28.6;29.5;30
04/09/2012;700.807282;2;23.775;33.8;28.3;29.4;26.9
05/09/2012;710.630675;3;24.8;35.1;30;28.5;26.9
06/09/2012;720.12178;4;25.675;35.9;31.6;29.5;26.5
07/09/2012;718.414113;5;25.325;34.3;31.5;29.5;26.2
08/09/2012;634.259665;6;24.675;32.1;32;29.7;27
09/09/2012;577.688372;7;24.725;29.9;29.2;30.1;26.6
10/09/2012;682.683449;1;24.725;30.3;28;28.3;26.7
11/09/2012;687.556975;2;24.225;32.5;29.8;28.6;27.1
12/09/2012;722.588425;3;25.275;36;32;29.9;26.7
13/09/2012;710.438915;4;22.075;33.1;26.2;27.8;27
14/09/2012;696.517118;5;22.45;35;29.6;25.4;26.6
15/09/2012;619.988087;6;22.95;36.2;32.6;28.4;25.8
16/09/2012;570.072792;7;23.325;33.9;33;28.3;26
17/09/2012;694.145968;1;23.525;31.3;29.6;28;26.6
18/09/2012;716.547781;2;22.95;34.4;29.3;27.9;28.4
19/09/2012;717.302058;3;23.525;33.7;29.5;27.8;28.9
20/09/2012;709.026008;4;23.5;31.4;29;27.2;27.7
21/09/2012;703.693384;5;23.025;30.5;28.4;27.2;25.7
22/09/2012;624.659038;6;23.125;33.7;29;27.4;24.4
23/09/2012;567.66299;7;23.175;23.9;26.7;30.4;33
24/09/2012;662.843019;1;22.375;24.5;21.3;31.3;25.7
25/09/2012;677.89181;2;19.725;24.1;17.8;29.6;27.2
26/09/2012;658.135351;3;18.775;22.9;18.6;26.5;28.6
27/09/2012;658.739147;4;15.725;17.6;17.2;20.2;28.8
28/09/2012;661.476675;5;17.825;18.3;16.2;20.5;26.8
29/09/2012;578.69186;6;18.675;25.2;19;23.6;26.8
30/09/2012;526.591554;7;16.65;25.9;19;25.1;27
01/10/2012;635.976879;1;17.525;27.4;21;27.8;27.5
02/10/2012;660.692684;2;17.45;28.1;22.6;25.7;26.9
03/10/2012;666.564693;3;18.225;28.4;23.4;25.4;26.9
04/10/2012;672.896964;4;19.375;29.3;23.8;26;25.3
05/10/2012;667.730933;5;19.725;30.9;25;26.2;25.5
06/10/2012;592.971484;6;18.65;26.1;23.2;25.6;25.9
07/10/2012;543.40436;7;21.525;29.9;25.2;29.4;26.5
08/10/2012;661.918635;1;21.6;31.3;27.6;29;27.8
09/10/2012;669.756748;2;21.725;30.9;27.2;30.6;27.6
10/10/2012;684.36194;3;22.25;29.6;25.2;27.6;29.4
11/10/2012;671.403392;4;21.425;24.2;22.6;30;27.7
12/10/2012;554.10439;5;18.1;25.1;19.5;25.4;27.3
13/10/2012;553.715235;6;17.575;25;20.2;23.4;26.9
14/10/2012;528.683759;7;16.1;22.5;18;27.4;26.8
15/10/2012;636.762294;1;14.525;22.4;16.4;23;26.9
16/10/2012;658.647321;2;14.5;24.3;18.2;25.8;26.4
17/10/2012;664.703604;3;16.9;25.2;21.4;23.6;27.1
18/10/2012;675.005104;4;19.175;18;19.9;25;26.2
19/10/2012;673.909103;5;17.65;17.8;14;25.5;25.8
20/10/2012;593.54431;6;18.25;20.8;17;22;24.7
21/10/2012;539.710791;7;16.225;18.8;14.7;21.3;24.5
22/10/2012;649.073681;1;16;22.9;17.6;24.3;25.2
23/10/2012;664.50102;2;17.3;27.5;20.6;24.7;26.7
24/10/2012;667.710259;3;16.375;20.5;18.5;23;27
25/10/2012;658.915525;4;17.25;20.7;18;22.6;26
26/10/2012;648.873146;5;16.925;21.8;17;22.5;25.3
27/10/2012;581.289308;6;16.175;22.1;16.4;24.5;27.6
28/10/2012;562.394231;7;9.75;16.6;11.5;18.2;26.1
29/10/2012;664.91396;1;8.65;19.5;11.7;17.8;27.5
30/10/2012;703.100067;2;8.45;19;8.5;15.5;29.3
31/10/2012;690.829069;3;11.45;19.3;10.5;21.5;28.7
01/11/2012;584.258456;4;12.475;20.1;14.5;22.6;28.5
02/11/2012;623.669646;5;14.45;19.9;14.8;23.6;26.3
03/11/2012;596.125518;6;14.75;22.9;12.7;21.7;27.7
04/11/2012;558.288099;7;14.65;20.1;13.9;27.8;26.8
05/11/2012;674.272563;1;12.125;16.1;13;22.2;28.8
06/11/2012;705.929763;2;11.225;18.6;12.9;16.6;27
07/11/2012;724.633328;3;9.5;17.9;10.6;15;25.6
08/11/2012;717.524331;4;11.475;17;12.5;19.7;23.8
09/11/2012;699.857997;5;14.225;17.4;15.6;16.8;24.7
10/11/2012;624.976006;6;13.625;16.8;12.9;20.8;24.8
11/11/2012;586.696361;7;11.025;15;11;14.8;25.1
12/11/2012;705.522713;1;11.275;17.2;13;19.5;23.6
13/11/2012;718.48857;2;11.35;18.3;15.6;17.4;23.7
14/11/2012;636.549598;3;15.875;20.4;19.4;17.8;23.3
15/11/2012;692.210088;4;14.275;22.6;19.6;20.2;22.9
16/11/2012;695.160059;5;14.275;20.8;15;21;24.3
17/11/2012;624.994513;6;13.6;17.6;12.3;20.6;25.6
18/11/2012;571.496574;7;14.125;19.3;14.3;19.8;23.5
19/11/2012;691.046115;1;12.9;16.2;14.6;21;23.3
20/11/2012;713.133283;2;11.025;15.8;11.8;23.3;23.3
21/11/2012;713.2887;3;12.325;16.5;12.7;19.2;24.1
22/11/2012;715.058592;4;12.475;17.1;13.9;15;23.7
23/11/2012;709.730732;5;11.25;16.9;14.2;19.1;23.4
24/11/2012;629.660919;6;12.5;19.8;13.9;19.9;27.1
25/11/2012;578.202099;7;13.275;19.5;14.2;18.6;27.9
26/11/2012;702.99565;1;13.425;15.2;12.4;20.9;26.4
27/11/2012;740.280642;2;8.75;13.1;8.4;16.2;23.1
28/11/2012;757.340541;3;7.225;13.9;8.2;17.9;22.3
29/11/2012;757.329072;4;9.25;13.4;8.4;16.5;21.9
30/11/2012;765.435708;5;7.575;10;7.6;16.2;22.4
